id,date,text,query
539770033984274432,Tue Dec 02 13:16:19 +0000 2014,"@ChesterfieldAC your mobile site was featured in @google advice in @culture24 digital change event #artsdigital http://t.co/4yGYXfEjre",#GOOG OR @Google
539770395545845760,Tue Dec 02 13:17:45 +0000 2014,"enjoying free @google wifi @starbucks",#GOOG OR @Google
539770511157235715,Tue Dec 02 13:18:12 +0000 2014,"RT @LowyatNET: .@Google is all prepped up for Christmas with a new Santa Tracker: http://t.co/Gd7lHGexss http://t.co/mZwUwbEdpS",#GOOG OR @Google
539770880654848000,Tue Dec 02 13:19:41 +0000 2014,"This Year, @google Santa Tracker Gets Kids to Code http://t.co/nJwrpfAtqO #STEM #njed #edtech #edchat #satchat",#GOOG OR @Google
539771184611876864,Tue Dec 02 13:20:53 +0000 2014,"Is a self driving car #selfdrivingcar a car with a computer or a computer on wheels http://t.co/UuYbssgvaZ #tcdigitalweek @google",#GOOG OR @Google
539771234913775617,Tue Dec 02 13:21:05 +0000 2014,"@google authenticator did not work on two step verification @evernote.... Please fix it",#GOOG OR @Google
539771267671662592,Tue Dec 02 13:21:13 +0000 2014,"RT @JoeyDiggsJr: Shoutout to @google translate one time. #GameChanger #LifeSaver",#GOOG OR @Google
539771388283092993,Tue Dec 02 13:21:42 +0000 2014,"Check out the new interactive periodic table elements from @Google Research http://t.co/4d9zmoyot9",#GOOG OR @Google
539771396579426304,Tue Dec 02 13:21:44 +0000 2014,"NYTimes article captures Gramercy Sq Pk for @google @GoogleLocalNYC - Awesome. @untappedcities #NYC 

http://t.co/fxUWH1VYI2",#GOOG OR @Google
539771606629765121,Tue Dec 02 13:22:34 +0000 2014,"Pacific Crest's Apple Analyst Reiterates Selling Some Shares $AAPL #aapl
http://t.co/WMosfzhzZi",#AAPL OR @Apple
539772149582794753,Tue Dec 02 13:24:43 +0000 2014,"I want to thank @Google for helping me pass this test",#GOOG OR @Google
539772242063007744,Tue Dec 02 13:25:05 +0000 2014,"@google I can't even use Spotify without my #Nexus7 crashing. You NEED to fix this #lollipop #android",#GOOG OR @Google
539772248761335808,Tue Dec 02 13:25:07 +0000 2014,"Why @Yelp CEO turned down @Google http://t.co/em7AfsJruN",#GOOG OR @Google
539772468572200960,Tue Dec 02 13:25:59 +0000 2014,"#internships @google across EMEA - application opens on October 1 - http://t.co/AMckVW4W8v   #intern",#GOOG OR @Google
539772500247601152,Tue Dec 02 13:26:07 +0000 2014,"11 traits of 'smart creatives' =&gt; @Google insights on hiring, keeping great workers http://t.co/b84RKs8gOw #HR #HowGoogleWorks",#GOOG OR @Google
539772910073024512,Tue Dec 02 13:27:44 +0000 2014,"RT @BigDataNetwork @Apixio_inc Names Former @Google &amp; #BigData Analytics Exec, Maya Capur, VP Ops http://t.co/BemtFreXnu via @HIMSS",#GOOG OR @Google
539773060275249152,Tue Dec 02 13:28:20 +0000 2014,"#AppleLawSuit Depends on exactly what @Apple did to hold back/beat their competition. There are fair game competitive tactics &amp; unfair 1s
YK",#AAPL OR @Apple
539773112045166592,Tue Dec 02 13:28:33 +0000 2014,"Going @google in EDU means 4 things says Googler @ang_mecca. Empowerment|Choice|Teamwork|Scale via @DA_magazine http://t.co/Whj9OYIA45",#GOOG OR @Google
539773489985495040,Tue Dec 02 13:30:03 +0000 2014,"#AAPL:
    Audio: Auto sales due; Apple lawsuit heads to court...http://t.co/Kvb1L61oLN",#AAPL OR @Apple
539773523913216002,Tue Dec 02 13:30:11 +0000 2014,"#News ISIS Leader's Wife Captured at Lebanon Border - ABC News http://t.co/qZvMb41ej1 Vía @Google",#GOOG OR @Google
539773524798222336,Tue Dec 02 13:30:11 +0000 2014,"#News One Year Later, Obama's Immigration Heckler Feels Vindicated - http://t.co/PHqzqo7MWa http://t.co/jSAcxBcBzf Vía @Google",#GOOG OR @Google
539773525536428033,Tue Dec 02 13:30:11 +0000 2014,"#News W. Virginia shooting spree suspect found dead, ending long chase (+video) - Christian Scien... http://t.co/sFlCCLjmE6 Vía @Google",#GOOG OR @Google
539773998864039936,Tue Dec 02 13:32:04 +0000 2014,".@Google flushes out users of old browsers by serving up CLUNKY, AGED version of search http://t.co/FUTHn4osHL",#GOOG OR @Google
539774047941165057,Tue Dec 02 13:32:16 +0000 2014,"@dialoglk Chrome by @google",#GOOG OR @Google
539774295225163776,Tue Dec 02 13:33:15 +0000 2014,"Just got Gravity for free. Thank you @google @GooglePlay #GoodDay",#GOOG OR @Google
539774312392437761,Tue Dec 02 13:33:19 +0000 2014,"Apple's PT raised by Canaccord Genuity to $135.00. buy rating. http://t.co/Nh2vs5lzoE $AAPL #AAPL",#AAPL OR @Apple
539774363378409472,Tue Dec 02 13:33:31 +0000 2014,"Apple's PT raised by Canaccord Genuity to $135.00. buy rating. http://t.co/Tb5dmDEjeA $AAPL #AAPL",#AAPL OR @Apple
539774453992144896,Tue Dec 02 13:33:53 +0000 2014,"Question of the Day:  Who knows more; @google or @tronic20tv ?  #!Tronic",#GOOG OR @Google
539774532253675521,Tue Dec 02 13:34:11 +0000 2014,"IPhone6 has too many issues,  why tf is the earphone plug in not working @apple u better fix this shit for free.",#AAPL OR @Apple
539774645072044033,Tue Dec 02 13:34:38 +0000 2014,"Updated to @Android 5.0 #Lollipop on my @Verizon #MotoX. The OS is beautiful and it flies. Great job!  @google #AndroidLollipop #android",#GOOG OR @Google
539774824814755841,Tue Dec 02 13:35:21 +0000 2014,"How does one go about getting to sit in @google's energypod @remixsummit #REMIXLDN",#GOOG OR @Google
539774929936191488,Tue Dec 02 13:35:46 +0000 2014,"Cheap Chromebooks teach Apple a lesson: Price matters $AAPL #aapl
http://t.co/GUC5yr4cMf",#AAPL OR @Apple
539775314470383617,Tue Dec 02 13:37:18 +0000 2014,"@mcmillanstu @D1PZ... But trying to get launch info ahead of time from telco marketing teams was a nightmare - thanks @apple!
#EcomChat",#AAPL OR @Apple
539775664107573248,Tue Dec 02 13:38:41 +0000 2014,"@google is making it very easy for me to want to ditch my iPhone.",#GOOG OR @Google
539775771301015552,Tue Dec 02 13:39:07 +0000 2014,"3, 2, 1 Code-in: OSI Sponsor @google Inviting teens to contribute to #opensource http://t.co/FPc4LpJuZQ",#GOOG OR @Google
539775893015912448,Tue Dec 02 13:39:36 +0000 2014,"#ArtificialIntelligence has taken over @BBCClick @BBCWorld &amp; @BBCTech it's called @google! People search they don't ask via @stephenhawking_",#GOOG OR @Google
539776184465494016,Tue Dec 02 13:40:45 +0000 2014,"@dipayanm @google  don't wait for it for 2012 generation nexus 7. Too sluggish performance on that! People who did it are regretting now.",#GOOG OR @Google
539776465433550849,Tue Dec 02 13:41:52 +0000 2014,"@google I use Google play a lot for music.  But I really would like to see some interface changes to improve the experience",#GOOG OR @Google
539776538212708353,Tue Dec 02 13:42:09 +0000 2014,"@IBM, @Facebook and @Google are this year's global leaders on #LGBT workplace equality http://t.co/Fuu7wlXCmy",#GOOG OR @Google
539777072810295297,Tue Dec 02 13:44:17 +0000 2014,"Well played @google well played
That is all
@google
@googlechrome http://t.co/VIypcRciye",#GOOG OR @Google
539777584528363520,Tue Dec 02 13:46:19 +0000 2014,"So proud! Our admired @SDSLivesUnited was awarded by @politico @google @ToryBurchFdn as a 'Proven Leader of Change' #WomenWhoRule @UnitedWay",#GOOG OR @Google
539777761296932864,Tue Dec 02 13:47:01 +0000 2014,"Benzinga's Top #PreMarket Losers http://t.co/vfUSrHxQX0 #AAPL #GOLD #NEM #News #NVAX #PreMarket #Markets",#AAPL OR @Apple
539777815475138560,Tue Dec 02 13:47:14 +0000 2014,"Dear @apple replace my phone my battery sucks",#AAPL OR @Apple
539777887600402432,Tue Dec 02 13:47:31 +0000 2014,"RT @JasonAJCabrera: Well played @google well played
That is all
@google
@googlechrome http://t.co/VIypcRciye",#GOOG OR @Google
539777911314579457,Tue Dec 02 13:47:37 +0000 2014,"#Apple heads to trial over iTunes update #AAPL http://t.co/BevWxGyCVk",#AAPL OR @Apple
539777914313924610,Tue Dec 02 13:47:38 +0000 2014,"RT @themairtinus: @marcelovani @LGUS @LGUK @LGElectronics @YouTube @google a fix maybe http://t.co/b5tYOiowem",#GOOG OR @Google
539777963378475012,Tue Dec 02 13:47:49 +0000 2014,"From beyond the grave! RT @GMA: Jurors set 2 hear fr star witness at @Apple trial: Steve Jobs. http://t.co/kehRY5VYAS http://t.co/KgvFdBtF7S",#AAPL OR @Apple
539778009071251457,Tue Dec 02 13:48:00 +0000 2014,".@Apple heads to trial over digital music claims $APPL #tech",#AAPL OR @Apple
539778167196880896,Tue Dec 02 13:48:38 +0000 2014,"@google event in Pontiac helps #smallbusiness with online presence: http://t.co/OTIA9AUyW2",#GOOG OR @Google
539778228102373376,Tue Dec 02 13:48:52 +0000 2014,"Fantastic service today @Apple store Touchwood - thanks to all, &amp; esp Zach for sorting my battery problem so quickly &amp; efficiently.",#AAPL OR @Apple
539778383451021312,Tue Dec 02 13:49:29 +0000 2014,"@intel chips to replace Texas Inst. in the next @Google Glass. http://t.co/pePHBMR8ut. 
#Google glass conquering the #Professional #Field!",#GOOG OR @Google
539778502786949120,Tue Dec 02 13:49:58 +0000 2014,"Calls for gifted children to get more support in schools http://t.co/BaZvRwkj7t @mashable @google",#GOOG OR @Google
539778567869984768,Tue Dec 02 13:50:13 +0000 2014,"RT @PriyaPMO: #TechSkills &amp; Courses @Google recommends for #Software #Engineers
http://t.co/bvy5hyssWX
@KarthikPMO @Success4PMs",#GOOG OR @Google
539778681585950722,Tue Dec 02 13:50:40 +0000 2014,"Here's why Apple dropped $AAPL #aapl
http://t.co/QOa336kFYs",#AAPL OR @Apple
539778696979038208,Tue Dec 02 13:50:44 +0000 2014,"Junaid Jamshed Apologizing Maafi Naama For His Remarks About Hazrat Ayesha (R.A ) http://t.co/xJN9w3lVMI via @google",#GOOG OR @Google
539778804890497025,Tue Dec 02 13:51:10 +0000 2014,"Congrats @google ! Nice one
https://t.co/tFJdzFjdLr #google #marketing",#GOOG OR @Google
539779061812174849,Tue Dec 02 13:52:11 +0000 2014,"Guest Room http://t.co/udlsuguX5D via @google",#GOOG OR @Google
539779331522691074,Tue Dec 02 13:53:15 +0000 2014,"@google @googledevs FIX THE PRINTING ISSUE ON GOOGLE CHROME I'M DESPERATE",#GOOG OR @Google
539779339316101121,Tue Dec 02 13:53:17 +0000 2014,"APPLE Intraday Comments - Pre-Opening - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",#AAPL OR @Apple
539779453782482945,Tue Dec 02 13:53:45 +0000 2014,"@losskitty @Apple its always like that with new products from apple",#AAPL OR @Apple
539779602759946240,Tue Dec 02 13:54:20 +0000 2014,"RT @laurrynk: Dear @apple replace my phone my battery sucks",#AAPL OR @Apple
539779816640499713,Tue Dec 02 13:55:11 +0000 2014,"@ThisDueeMarco @Apple thats annoying, they never get stuff right the first time.",#AAPL OR @Apple
539780070307823616,Tue Dec 02 13:56:12 +0000 2014,"RT @OpenSourceOrg: 3, 2, 1 Code-in: OSI Sponsor @google Inviting teens to contribute to #opensource http://t.co/FPc4LpJuZQ",#GOOG OR @Google
539780081183641600,Tue Dec 02 13:56:14 +0000 2014,".@google updates its #localsearch guidelines http://t.co/V69A8VxX6M via @rustybrick on @searchengineland",#GOOG OR @Google
539780193632935936,Tue Dec 02 13:56:41 +0000 2014,"@Microsoft claim that themselves, @Amazon and @Google are now the key Cloud players http://t.co/m75W5NLbwf",#GOOG OR @Google
539780296972185600,Tue Dec 02 13:57:06 +0000 2014,"@jimcramer What is going on with #aapl....",#AAPL OR @Apple
539780934032044032,Tue Dec 02 13:59:37 +0000 2014,"'Art Levinson's @google-backed #aging research company Calico is hiring http://t.co/zsxT0tephJ' by @rleuty_biotech.
@keishadeo2",#GOOG OR @Google
539781038398910464,Tue Dec 02 14:00:02 +0000 2014,"#GOOG:Therese Poletti's Tech Tales: Intel can focus Google Glass on success...http://t.co/VW7nK6nRsS",#GOOG OR @Google
539781134977355776,Tue Dec 02 14:00:25 +0000 2014,"@google highly impressive Google maps on #iPhone6Plus http://t.co/LdWQUqPbuy",#GOOG OR @Google
539781324627009536,Tue Dec 02 14:01:11 +0000 2014,"What can you learn from @google customer service? http://t.co/4KYCVbLD70 http://t.co/EehhSrpKg5",#GOOG OR @Google
539781354880118785,Tue Dec 02 14:01:18 +0000 2014,"#News Iraq Government and Kurds Reach Deal to Fight ISIS - New York Times http://t.co/IYhgt3xpB1 Vía @Google",#GOOG OR @Google
539781355639283712,Tue Dec 02 14:01:18 +0000 2014,"#News Lebanon detains Islamic State leader Baghdadi's wife - BBC News http://t.co/J6ejbelRIi Vía @Google",#GOOG OR @Google
539781356423610370,Tue Dec 02 14:01:18 +0000 2014,"#News 3 co-founders of Hong Kong's Occupy Central movement will surrender - The Week Magazine http://t.co/mW0VGh58jq Vía @Google",#GOOG OR @Google
539781357497368576,Tue Dec 02 14:01:18 +0000 2014,"#News One Year Later, Obama's Immigration Heckler Feels Vindicated - http://t.co/PHqzqo7MWa http://t.co/ub7seXq5TN Vía @Google",#GOOG OR @Google
539781358684364800,Tue Dec 02 14:01:19 +0000 2014,"#News 'A Band-Aid': Obama's Modest Policy Changes Disappoint Some Ferguson ... - http://t.co/PHqzqo7MWa http://t.co/fcGHIRoU89 Vía @Google",#GOOG OR @Google
539781363579510784,Tue Dec 02 14:01:20 +0000 2014,"RT @therealautoblog: .@google shows off its Android Auto system http://t.co/v6QZAbuNI9",#GOOG OR @Google
539781540134141952,Tue Dec 02 14:02:02 +0000 2014,"Apple Lower as Analyst Sees Risk of Sharp Production Cuts for iPhone 6 Plus in Q1 $AAPL #aapl
http://t.co/SqEtCeOJPQ",#AAPL OR @Apple
539781600364728320,Tue Dec 02 14:02:16 +0000 2014,"Woke up to the new @google #Android #Lollipop version on my #MotoX2014 this morning. Its going to be a good day! Let's do this.",#GOOG OR @Google
539781764797837312,Tue Dec 02 14:02:56 +0000 2014,"RT @JPDesloges: Apple Lower as Analyst Sees Risk of Sharp Production Cuts for iPhone 6 Plus in Q1 $AAPL #aapl
http://t.co/SqEtCeOJPQ",#AAPL OR @Apple
539781819349336064,Tue Dec 02 14:03:09 +0000 2014,"RT @CallCenter_IQ: What can you learn from @google customer service? http://t.co/4KYCVbLD70 http://t.co/EehhSrpKg5",#GOOG OR @Google
539781925972373506,Tue Dec 02 14:03:34 +0000 2014,"@google hii im lost password vero.winarni@gmail.com
I've tried to do a reset of recovery but the data I input my recollection does not match",#GOOG OR @Google
539781956498518016,Tue Dec 02 14:03:41 +0000 2014,"@google please help me",#GOOG OR @Google
539781994226655232,Tue Dec 02 14:03:50 +0000 2014,"RT @laurrynk: Dear @apple replace my phone my battery sucks",#AAPL OR @Apple
539782161440993280,Tue Dec 02 14:04:30 +0000 2014,"@google now completely failing to serve my needs. Am trying to find alternatives to calendar and gmail.",#GOOG OR @Google
539782557215522816,Tue Dec 02 14:06:04 +0000 2014,"100 times faster than most home connections.. RT @washingtonpost: @Google Fiber has started taking sign-ups in Austin http://t.co/h70631JuIq",#GOOG OR @Google
539782732583157760,Tue Dec 02 14:06:46 +0000 2014,"Compare @Office365, @google Apps and @IBM SmartCloud in this @CDWCorp TechVision video: http://t.co/zTxYKN1Jxt",#GOOG OR @Google
539783012230397952,Tue Dec 02 14:07:53 +0000 2014,"Anyone heard from this 'no-captcha'-captcha thingy by @google? http://t.co/t2f6zIegvx",#GOOG OR @Google
539783247094218753,Tue Dec 02 14:08:49 +0000 2014,"TheStreet:  #Apple Gets Price Target Boost on Back of Strong #iPhone Demand #aapl http://t.co/f2qTGIBDDq",#AAPL OR @Apple
539783894036271104,Tue Dec 02 14:11:23 +0000 2014,"Browser game development: Flash or HTML5? - http://t.co/xQay3xnjs0 http://t.co/seEGV2wsnw  via @google #html5",#GOOG OR @Google
539784303396532224,Tue Dec 02 14:13:01 +0000 2014,"@google Apple iPhone 5 16GB (Black) - AT&amp;Thttp://amzn.to/1ybTqt4",#GOOG OR @Google
539784504064634881,Tue Dec 02 14:13:49 +0000 2014,"What a view!! @google http://t.co/peyH0iBwys",#GOOG OR @Google
539784540584427520,Tue Dec 02 14:13:57 +0000 2014,"#AAPL MT @FortuneMagazine Can Apple clear name in ebooks drama? Eddy Cue says he'd do it again- but take better notes http://t.co/xCYyyJtK05",#AAPL OR @Apple
539784672629116929,Tue Dec 02 14:14:29 +0000 2014,"@Apple with now dual core technology http://t.co/sq1VoVV5tf",#AAPL OR @Apple
539784830985064448,Tue Dec 02 14:15:07 +0000 2014,"#GOOG News Alert: Apple's $1 Billion Antitrust Case Revisits the Era of iPod's Dominance http://t.co/FaZI6apv7W",#GOOG OR @Google
539784853122981888,Tue Dec 02 14:15:12 +0000 2014,"Pacific Crest's #Apple Analyst Reiterates Selling Some Shares - Forbes #aapl http://t.co/4WRGdhxi0G",#AAPL OR @Apple
539784887583399936,Tue Dec 02 14:15:20 +0000 2014,"Every student deserves a chance @apple #connected #txed",#AAPL OR @Apple
539785035378085888,Tue Dec 02 14:15:55 +0000 2014,"Aviva looking lovely, what a view from @google HQ! http://t.co/HL5FHQYa7e",#GOOG OR @Google
539785110451912704,Tue Dec 02 14:16:13 +0000 2014,"@google @Android @SamsungMobile I have sooooo many duplicate contacts from previous phones, how do I fix this!? Galaxy s4 w Verizon",#GOOG OR @Google
539785317713461248,Tue Dec 02 14:17:03 +0000 2014,"I'm surprised there isn't more talk about what looked like a flash crash in #AAPL yesterday. Biggest range in years and largely ignored",#AAPL OR @Apple
539785317855682560,Tue Dec 02 14:17:03 +0000 2014,"I'm surprised there isn't more talk about what looked like a flash crash in #AAPL yesterday. Biggest range in years and largely ignored",#AAPL OR @Apple
539785370398126081,Tue Dec 02 14:17:15 +0000 2014,"#GOOG Potential resume Uptrend in a consolidation period on a 60'-15'-4' charts #usequity #trading #markets http://t.co/8RFNH2f0md",#GOOG OR @Google
539785374466600960,Tue Dec 02 14:17:16 +0000 2014,"A lack of equal access to technology places students and minorities at a disadvantage.  Education is the great equalizer @apple #txed",#AAPL OR @Apple
539785444578189312,Tue Dec 02 14:17:33 +0000 2014,"Can #Intel andrporate America save #Google @Google Glass? (+video) http://t.co/5x2S5Jd6BI",#GOOG OR @Google
539785540355121152,Tue Dec 02 14:17:56 +0000 2014,"@JustinPulitzer Looking for $105-$109... #AAPL",#AAPL OR @Apple
539785607279837184,Tue Dec 02 14:18:12 +0000 2014,"Track Santa and learn to code this Christmas with @Google's Santa Tracker! https://t.co/gNEkbJjS5s #hohoho #MerryChristmas",#GOOG OR @Google
539785958707957760,Tue Dec 02 14:19:35 +0000 2014,"Next week we're helping @DesignSparkRS to run the #DSPowerHack at the @google offices in London. Watch the teaser http://t.co/9vNidtZltU",#GOOG OR @Google
539785998075715584,Tue Dec 02 14:19:45 +0000 2014,"How does @google know where I work http://t.co/95XhJv71x8",#GOOG OR @Google
539786063695589376,Tue Dec 02 14:20:00 +0000 2014,"RT @RatingsNetwork: Apple's PT raised by Canaccord Genuity to $135.00. buy rating. http://t.co/Nh2vs5lzoE $AAPL #AAPL",#AAPL OR @Apple
539786139402764288,Tue Dec 02 14:20:19 +0000 2014,"Race #Rudolph &amp; skydive with #Santa in the countdown to #December 24 http://t.co/PmHCh3Cmj7 with @Google #tracksanta #festive #Christmas",#GOOG OR @Google
539786324757073922,Tue Dec 02 14:21:03 +0000 2014,"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/lFF61YGu4B",#AAPL OR @Apple
539786650608345088,Tue Dec 02 14:22:20 +0000 2014,"RT @efoghorjos How to get your @Google #Adsense account approved within 72 hours http://t.co/CvXMvGIAr6",#GOOG OR @Google
539786669814452224,Tue Dec 02 14:22:25 +0000 2014,"@google's support hold tone is pretty interesting : https://t.co/z7urXBEIbe",#GOOG OR @Google
539786987100991488,Tue Dec 02 14:23:41 +0000 2014,"Fascinated that @Google can now #translate pictures into words! #advancedtranslation http://t.co/ycmyD5K7oX",#GOOG OR @Google
539787257918816256,Tue Dec 02 14:24:45 +0000 2014,"Hooray! @Google has named the @CNN @Android app one of the best apps of 2014 in @GooglePlay . https://t.co/ClDr5RecP1",#GOOG OR @Google
539787580817281025,Tue Dec 02 14:26:02 +0000 2014,"Now on stage at #AtlFutureHealth: @MattM of @iodine, who previously worked with @google flu trends. Watch live: http://t.co/uqD4n95GHF",#GOOG OR @Google
539787617932689408,Tue Dec 02 14:26:11 +0000 2014,"What @google  would look like with a Material Design revamp http://t.co/kwSVCxTAmW by @DrCrypt via @FastCoDesign",#GOOG OR @Google
539787646264811520,Tue Dec 02 14:26:18 +0000 2014,"@Google Maps Quality Guidelines Updated But Will Google Enforce Them? http://t.co/6SyREe9cEz",#GOOG OR @Google
539787691777220609,Tue Dec 02 14:26:29 +0000 2014,"RT @bayut: The Establishment of the United Arab Emirates: http://t.co/f5ocixrwQc
@google #UAENationalDay http://t.co/pLJgk1TvXu",#GOOG OR @Google
539787705945968640,Tue Dec 02 14:26:32 +0000 2014,"This is what @google considers a 'mobile friendly' website. I don't know whether to laugh or cry. http://t.co/NelpCVHvk2",#GOOG OR @Google
539787863651799040,Tue Dec 02 14:27:10 +0000 2014,"@smmconcierge Watch out @Google! #northeasthour",#GOOG OR @Google
539787988650455040,Tue Dec 02 14:27:39 +0000 2014,"Realmac Software Launches 'Typed', a Markdown Writing App Featuring a Minimal Interface [Mac Blog] http://t.co/3Hq47gIlE6 #AAPL",#AAPL OR @Apple
539788010485600256,Tue Dec 02 14:27:45 +0000 2014,"RT @BerkeleyLab: Check out this new interactive periodic table of elements from @google http://t.co/U8sh4okDt2 http://t.co/H0ZoRofJ6r",#GOOG OR @Google
539788194154573824,Tue Dec 02 14:28:28 +0000 2014,"@google I wish I had @googleglass There a lot of things I could with the device!",#GOOG OR @Google
539788481673707521,Tue Dec 02 14:29:37 +0000 2014,"@google Hello google, I'm Christian and our ISP in the Philippines is Overpriced
50$ for 3Mbps we need your Help please.",#GOOG OR @Google
539788504004571136,Tue Dec 02 14:29:42 +0000 2014,"It's about time @google stopped being indecisive about the #LollipopUpdate for the #htc it's getting boring now so just sort it out pls",#GOOG OR @Google
539788552205512704,Tue Dec 02 14:29:54 +0000 2014,"@MazeOnPace @Apple Product Line competes with itself. iPhone6+ vs. iPad. Who needs an iPad any longer!?",#AAPL OR @Apple
539788590704623617,Tue Dec 02 14:30:03 +0000 2014,"#AAPL:'Fast Money' Recap: Energy Companies Ebb and Flow With Oil Prices...http://t.co/qRwLlGcLk6",#AAPL OR @Apple
539788704886587392,Tue Dec 02 14:30:30 +0000 2014,"RT @etanowitz: Hooray! @Google has named the @CNN @Android app one of the best apps of 2014 in @GooglePlay . https://t.co/ClDr5RecP1",#GOOG OR @Google
539788820343189504,Tue Dec 02 14:30:58 +0000 2014,"RT @etanowitz: Hooray! @Google has named the @CNN @Android app one of the best apps of 2014 in @GooglePlay . https://t.co/ClDr5RecP1",#GOOG OR @Google
539788926681362432,Tue Dec 02 14:31:23 +0000 2014,"Enjoying the introductions at the @apple #connected launch event.  Some amazing #edtech leaders in the room.  #txed",#AAPL OR @Apple
539789059091353600,Tue Dec 02 14:31:55 +0000 2014,"Want to know how @BBC @mndassoc @google &amp; more can help your #digitalstorytelling? Book your place for #SMEX15 now! http://t.co/CmxOMNgDxF",#GOOG OR @Google
539789231020068864,Tue Dec 02 14:32:36 +0000 2014,"Got A New Phone. @Apple 
#Iphone6Plus http://t.co/VRrOnfpUkG",#AAPL OR @Apple
539789374657818624,Tue Dec 02 14:33:10 +0000 2014,"@VerizonWireless @Motorola @google Why can't we get fast OS updates for our droid turbo and moto x's? Apple can do this... Why can't we?",#GOOG OR @Google
539789461672845312,Tue Dec 02 14:33:31 +0000 2014,"#A2B #electricbike event and #holidaysale @CityofCupertino at #evolutionbikeshop @AppleOfficialll @facebook @eBay @HP @google @Seagate #bike",#GOOG OR @Google
539789528857608192,Tue Dec 02 14:33:47 +0000 2014,"I'm at @Google New York in New York, NY https://t.co/oQchvaZkCg",#GOOG OR @Google
539789624894562304,Tue Dec 02 14:34:10 +0000 2014,"Some interesting tactics for getting @Google backlinks for your #website for #realestate: http://t.co/PlKXFmD5wY via @InmanNews",#GOOG OR @Google
539789956424548352,Tue Dec 02 14:35:29 +0000 2014,"Google Open Source Blog: 3, 2, 1 Code-in: Inviting teens to contribute to open source http://t.co/gpeK96bi9M via @google",#GOOG OR @Google
539790335111884800,Tue Dec 02 14:36:59 +0000 2014,"Don't miss our big data chat on Thurs w/ @google &amp; @FastCompany! Read more &amp; save your seat: http://t.co/1gPMhDKGEg http://t.co/rdZQH83SM7",#GOOG OR @Google
539790576678608896,Tue Dec 02 14:37:56 +0000 2014,"@Google Comes to Austin, Texas http://t.co/i4CIYpIAf6 #GoogleFiber #Disorders #MentalDisorder #Future #IPAddress #Us #ADD",#GOOG OR @Google
539790608974749696,Tue Dec 02 14:38:04 +0000 2014,"@omojumiller @google Just search for '[any number] in binary.' Like '76 in binary'. https://t.co/yuEjhjEx5M :)",#GOOG OR @Google
539790731376742402,Tue Dec 02 14:38:33 +0000 2014,"Made my morning to hear a student say, 'Oh, the @nonpareilonline is here!' Not, 'Oh, @google and the mayor are here!' http://t.co/sYGNEZemke",#GOOG OR @Google
539791122781188096,Tue Dec 02 14:40:07 +0000 2014,"Speaking today at 11am at @google Boston office about @GrameenFdn on this #GivingTuesday",#GOOG OR @Google
539791158982221825,Tue Dec 02 14:40:15 +0000 2014,"RT @VLennox: #RetailSpark support for your startup from @Google in the lead up to the Holidays http://t.co/FaqrwgdBFT",#GOOG OR @Google
539791424150323200,Tue Dec 02 14:41:19 +0000 2014,"Mike Bland talking about culture change @Google &amp; the federal government http://t.co/zqfZAYhRPB @Digital_Gov",#GOOG OR @Google
539791556320825345,Tue Dec 02 14:41:50 +0000 2014,"3 More #AppleWatch Details Exposed #aapl http://t.co/PEvFaMKC8O",#AAPL OR @Apple
539791704740880384,Tue Dec 02 14:42:25 +0000 2014,"#AAPL $AAPL daily....wedge... http://t.co/RSkkgmJshZ",#AAPL OR @Apple
539791746885222401,Tue Dec 02 14:42:35 +0000 2014,"@google # Truth. Factor of safety = ratio between yield and external load should be greater than 1.00 to insure absence of failure!",#GOOG OR @Google
539792141208150016,Tue Dec 02 14:44:09 +0000 2014,"#News No apology from St. Louis Rams for 'Hands Up, Don't Shoot' pose - Christian Science Monitor http://t.co/5MOBG6NRSn Vía @Google",#GOOG OR @Google
539792142034423811,Tue Dec 02 14:44:10 +0000 2014,"#News 3 Hong Kong protest leaders say they'll surrender to police tomorrow - CBC.ca http://t.co/Z0zdTJ9q5C Vía @Google",#GOOG OR @Google
539792142869086208,Tue Dec 02 14:44:10 +0000 2014,"#News Kenyan Leader Replaces Top Security Officials After Attacks - Businessweek http://t.co/xRcCsf5h3K Vía @Google",#GOOG OR @Google
539792143535976450,Tue Dec 02 14:44:10 +0000 2014,"#News Bill Cosby Resigns As Trustee of Temple University - ABC News http://t.co/I0MBOT2IDn Vía @Google",#GOOG OR @Google
539792395525963777,Tue Dec 02 14:45:10 +0000 2014,"If I ask the world via @Twitter to @Google 'DOUBLE TAP DRONE STRIKE', will I still be alive in the morning? Wa",#GOOG OR @Google
539792403860054016,Tue Dec 02 14:45:12 +0000 2014,"Hi, @google. How can I get you to stop putting people's birthdays in my calendar? There is no way to turn it off.",#GOOG OR @Google
539792792717774848,Tue Dec 02 14:46:45 +0000 2014,"U.S. Government Attempts 'Hail Mary' to Get #Apple To Unlock #iPhones #aapl http://t.co/EzUsCC5ZgI",#AAPL OR @Apple
539792834178842624,Tue Dec 02 14:46:55 +0000 2014,"If you love #science, tcheck this out : http://t.co/2y0vuIalqn @google So cool! http://t.co/EMDlu7Qd6N",#GOOG OR @Google
